1,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,3.87122184402421,4.91007803910494,2.83644341587061,3.56919461116796,2.99773027621666,3.60552501871872,5.31034474676076,3.53219640387499,4.76941262938214,3.56286261353045,3.50741752773186,3.7016229102613,4.98100048896656,2.89585668812673,4.18395672091179,4.59041181501255,4.86768828477632,4.06373070360426,5.10993749517012,4.78724171152684,4.50822967792058,3.90897837524192,3.96832772163861,3.80632910086908,4.33469915026666,3.44607514044024,4.40797455659468,3.53828909548144,5.3154694253656
1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,0,0,1,1,1,1,0,1,0,0,0,1,1,0,3.67379119669246,4.02592295610344,3.72999740483483,4.22232725591621,2.50274656791633,3.61612057152951,5.01250022070577,3.51737913595157,4.36984018055958,4.07863853240048,4.24609235743305,2.83556352140117,4.80811102998478,3.20546631795827,4.33326959495583,3.36311468738635,4.3504327630827,3.37963320374632,2.66053921843116,4.46306500036158,3.91026145480849,3.92913574370466,2.67055599667463,3.95709196879572,4.44265125649032,3.65883253276164,4.0954106604041,3.39017013781295,5.50857829203123
0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2.7569038553196,4.35938473044304,3.27669180024494,3.81268873984022,2.50470927708418,2.25685524128787,4.27531798847408,2.44260787091387,3.3791221740103,3.10440729017965,2.10912169578125,4.07589202314654,4.60786654753583,1.80894429398216,3.9855708207233,3.14587493198371,4.23942566607486,2.9381561254164,2.59159128840796,3.71476647506578,3.17266433306351,3.43295441327535,3.52850528180281,2.78099082550393,4.17192269686748,3.92426773184458,4.03586763246313,3.15717061943152,4.40045577014225
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,4.0216304899333,4.10572950708866,3.65496066091031,3.19249078092349,2.8893156448495,3.21084365317094,4.03053466446292,2.9208470763622,2.82849635417808,2.61344643839323,2.04173967449582,3.28121192245057,3.85061557729878,2.5002877518263,4.34793972099214,3.0563098354396,4.27966162799585,3.78974237071931,3.90690995604132,5.10388274187028,4.67114517491162,4.94413930280789,4.39485647911198,3.89869457521681,4.18279795456321,4.42832560315238,3.6391375872191,4.11429423752972,4.37788055153742
1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,3.92738441254085,4.72304210658298,3.66972211857224,4.70673350139753,3.36522472120334,3.19757046904086,5.04303794520376,2.52252351335931,3.53965412480917,3.71281568315741,3.77876586090846,3.00716665117965,4.94499394284282,4.44137986037339,3.06809944567989,3.92667513676046,4.20990290285637,3.1565322264577,3.90769364726692,4.64333264708244,4.42166793244597,3.82626901940924,2.92921846949565,4.31171146075886,5.45313924963941,4.55327671152851,4.17298628898001,3.75032726642785,5.86243728137175
1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,1,1,1,3.45198554849426,4.45496338550131,3.91442013002787,3.43120915573013,2.8318594868285,2.43484067211452,4.61650569565184,2.74983173511717,3.5413070896468,4.70880922074758,2.38967979984498,3.18465698148152,5.22923520536059,3.40173057282381,4.58177872653072,3.50864571630833,4.34266191115161,2.77008559202166,4.03128050907769,4.91331643157223,4.00091261742955,3.17930304974838,2.97266833395544,3.55351781618326,4.6844433668826,3.73442626906991,4.10652013815223,2.87936698242273,5.66901848221986
0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.46387156352464,4.71724808939344,2.95240714881562,3.28417655545034,3.73654994406303,3.30115602748193,5.16855030848897,2.74109805514841,4.53294351999074,2.33020026002702,3.01587797924695,4.56619024384714,4.26377786558052,3.74047520275759,4.78440364618281,3.88660262808123,4.60896298422679,3.85946575468947,3.30082440751537,4.447533436876,3.75954758823118,3.90332528972495,2.75034311329246,5.05586356669933,4.50680735157119,4.70817793606232,3.83764422737905,3.26755169679224,4.64496765586216
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,4.71956972629659,5.29656583350923,4.51259426468968,3.62623247621329,4.10370065714613,3.43559880837949,5.1585954233729,3.80552851372912,4.17411030846844,4.82855370850691,3.48311525319343,3.70526940209354,4.12317494388998,4.55315031191597,4.02456566761418,4.56533728548637,4.65253075734793,4.14557618804152,4.06851380218758,4.90889783685834,5.20020827343772,4.5107386200895,4.24174393172647,4.17635456427168,4.66654746566299,3.68446974562524,4.87328710294503,4.5466614491075,4.64150211523548
1,0,1,1,0,1,0,1,0,1,1,1,0,1,1,0,1,1,0,1,1,1,1,0,0,0,1,0,1,4.75591507268052,5.00078695804144,3.73375721289202,3.44045014558386,4.24663637256436,3.49094667380576,4.65956366981842,2.91235066461494,4.00720590440534,4.47403591796329,2.95444141913611,3.18270964188414,4.16849300974716,3.97623647374177,4.12493842730673,4.83699593768513,5.28857001509316,3.29316663744845,4.21656219494635,4.38691466874666,4.44630340280712,4.62271536520384,3.72932537792847,4.97996987978537,5.46137115298433,5.09992740157502,3.66481726776318,4.763199050213,5.2276802869486
1,0,1,0,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,3.71651893991735,3.85014760171006,3.4199537101446,2.76348490799031,3.79614066231074,3.40754386672102,4.74978987559803,3.03105115367835,4.35989604978589,2.56117300524145,3.64891646554241,4.31961917454526,4.93720401601037,3.96535521980492,4.68037041855103,4.91998092582813,4.31610048455771,3.36041010876132,5.0340913701326,4.50424426739813,4.74197122748024,4.40153510106192,3.52683100215954,4.16399499524585,3.90223526135703,3.6237807761178,4.15451417857846,3.2901913302848,5.06569149984433
1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,1,0,3.89459196369847,4.61452628091212,3.10189246938238,4.22455377584932,2.97919630491389,2.78402309986544,4.83134912584582,2.94696210918456,4.19399379953456,3.93575906310473,3.01979053864706,3.94245521254835,4.63918506457537,3.74277560812146,3.07639017657145,3.73078885719115,3.26453729023608,2.78161040421024,3.59032903038466,4.7477108727702,2.63325481324526,3.57214898931044,2.99488191209915,4.67077064307204,3.78693585958629,2.97552956623647,4.26052262226208,3.08268948240989,4.44798992160047
1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,3.07814140979471,4.10775424913202,4.20445378490213,3.34899139019155,3.23206841865418,2.67124789457811,4.52239708752116,3.84816691804635,3.53823096777485,4.44423823187261,2.74258044399903,2.92734636068753,4.66287289611638,4.16759502396169,3.39215663701001,4.68268662841592,3.7958711386921,3.08520727998159,3.38503412381974,4.55505514455624,3.56634452105526,3.816414781213,2.76228582924388,3.24067645482705,4.72818396188324,3.83986083128872,3.76999850539873,2.7866765215574,5.04368314814246
0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,1,0,0,1,1,1,0,3.28271410089138,4.97466263363744,2.95699144523756,3.18903498285718,3.46301345028662,2.90312344182133,5.27658287440203,3.08484144862577,3.68925438381901,3.033461490364,2.82042605165394,3.32038493336986,4.05659077261018,2.7948393311746,4.43442931346693,3.06264297883662,4.03501909613729,2.97593764622581,4.28089328306676,4.60170418634492,4.56210609651706,3.89491753752521,3.11971825333498,3.77999904748142,4.73777615053611,4.44378003094936,3.84810295966191,3.13353577770119,4.00041842418994
0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,3.76792166145389,3.88826295786381,3.31694582921456,2.6853955105374,2.72398916490371,2.54772494218015,4.06959069775587,2.73326300357361,3.50137448662783,3.66058285495882,2.36958932177452,3.47162477927987,2.94512295572745,3.39872766776123,3.92090345723408,3.64925465933067,4.63550538578416,1.64422573791976,3.71986927080068,4.20138865986011,1.76112842567453,3.62295330399777,2.64780467408693,2.19533390224707,4.06582505306169,3.15423063137467,2.55854427324988,3.49365501196446,3.7736800558064
1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,3.85097704486101,4.5193508255371,3.42933122090593,2.93518577368596,3.10758665832813,3.42181666886489,5.22633789675587,2.81325070395867,3.75635116922895,2.38609869322186,3.32157680710012,3.33423815520239,4.00456572297531,3.76147914652828,2.79141047648037,2.40811559420351,3.96558272952246,3.67599682828292,3.18932342260618,3.72829245647077,2.62806860267258,4.10219698443206,3.13618962624925,3.97898982585907,4.03602665289759,3.16631857412952,4.16211223902002,3.12223275716333,4.72942114832595
1,0,1,0,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,3.75070335650585,4.83556736601361,3.71029842148724,3.73208261141458,4.24427205120505,2.98527781565013,4.16847753406333,3.75145511259642,3.56786934204309,4.88249884636038,3.06483847195254,3.26610286323088,4.39423925610207,3.81189323000908,4.83326147702623,4.27309028890474,4.41033465501377,3.61153934113916,3.86337883060175,4.46910988408063,4.04399818778536,3.58955623281915,2.99292834622126,4.24218968948608,4.90312431971048,3.11387080157103,4.77212426565092,2.87067912455043,5.45536384948732
1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,4.33995385825197,4.61571439986376,3.73976266442851,3.82413124101121,3.07412747098136,3.30966671714984,4.62212562663751,3.49989575444643,3.74185133888004,4.5938867669676,3.44913003541746,2.94947888903653,4.93202489351434,3.06563140093366,4.4187321681823,3.28601097185304,4.26414359401717,3.13375357145137,3.79737505026724,4.60485013477717,4.0948610954625,4.32884998894568,3.24384157088595,4.91015175551793,5.04355414085337,4.66645341440499,4.07821518029222,3.38993418938344,5.54177321917412
0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,4.2451611186033,4.39129604068103,3.88424062441569,3.33113250721387,4.04962609742272,2.91928310139058,4.87114331527766,3.56240879005999,3.97631149531051,3.64267843521322,2.88457722418783,3.77501127774322,4.23907962535395,3.46022072211162,3.63122385787577,4.65984774727879,3.77563038052259,2.89524873497567,4.73707525686803,4.57183054537633,2.23729962629542,3.44633007176949,3.46426607312914,3.91280270138624,3.65965659543703,3.5982980758827,4.36973894933472,4.10469085427625,4.45519577340425
1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,3.79865271925584,5.01535746043159,2.71071331852169,2.82849635417808,2.69449203650336,3.04337892702134,3.92114130707267,2.98284964772298,4.22358760634317,1.38027628879433,3.43298670415156,2.16848210847057,4.04625665141505,3.99572056444971,3.74957466167443,4.4486684111684,4.50592427133012,3.52753630370517,5.4849214070713,5.73136521574193,3.46975904908288,4.6972934748639,2.75994664689071,3.70142542328245,4.22033089567358,5.39025824024639,3.65576207765111,4.4558345618186,4.99856271286199
0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.19244971063168,4.17338676956205,3.30049267754052,4.01704946529555,3.84656672994953,3.37936068705298,4.50398981024789,2.9227313806695,3.32240666769509,2.52348613175548,3.70887814062063,1.74256922503728,3.84350859089098,2.13546736994236,3.08190996979504,3.13096222281409,3.64262606959647,2.26675063998483,3.23064628046712,3.52547778217249,1.94790815171799,2.31055326264322,3.6613026863437,3.00409718988562,3.63608503360012,3.27642749470621,3.38038224194824,2.72503841413107,4.1043938980751
1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,4.92355118718914,4.34410407855003,3.96997110738234,3.60685561863535,4.16371514014677,2.94069513762408,5.21379380147738,3.95797103933085,3.75447991119789,2.54952329287397,3.22521568541438,3.42903950089024,4.21467250500171,2.40369659436246,3.58861703217554,3.74490528237646,3.85318553570365,3.41677541162547,4.49946516655121,4.65614843075272,4.4293037500001,4.39525130200203,2.81132855055571,3.5716712532084,3.89018631081897,4.00864142002913,3.8029221701546,4.0475324404363,4.91346338234398
1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,4.05932169244903,4.21809494299152,2.53686638871871,2.84123986867871,3.45011452189677,2.89916630557766,5.15022330830331,3.71103225875507,3.55899853325942,3.77595124594522,4.1737870898236,4.20038484678468,4.32755724921309,3.00245959430342,4.26359495119098,4.29690438125705,4.59543293243234,3.389394669543,4.47860873252013,4.78172514788771,4.62448249702046,3.7361684921571,4.18235543954481,4.27230942014861,4.31929980476558,4.75212359894425,3.34049150654476,3.35452497346372,4.42585211421391
0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1,1,1,3.55511946393441,4.1060095937526,3.22430108151327,3.57864597371424,4.94035588108384,1.89926767694334,3.8002419219674,3.45138339657533,3.90302262323085,1.70092260255628,2.16205785785707,2.42161179941569,2.04070071336341,2.56602570107279,3.65839447310122,2.8200685044241,4.25328375878116,3.26350496301141,4.00589578903699,5.10424706271953,4.23629251932218,5.13961467535272,2.68375750853317,4.34735754713859,3.41519890129797,3.86685826147375,4.41410652813729,4.14669979255603,4.48583469589768
0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3.60568804447716,5.65522228404082,2.36170269747713,3.2818130646388,2.77857079391733,3.10004724281863,4.78398560345276,3.72670496365392,1.8489271422844,3.2522332285222,2.99733099491769,3.66563641538354,4.19083586241086,4.6825940829529,4.65205377188694,4.03443530946819,4.89320219720416,4.08671553505761,3.60086757679072,4.97431703142214,4.12700534446165,4.77651505206841,3.67300410495565,5.33296030999158,5.03050327873372,4.88484528803796,4.98319557833747,3.76530794606351,5.0176771088853
1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,1,1,1,1,0,1,1,0,0,0,1,1,1,3.816414781213,5.07573615709,2.98729679473289,3.24820159025003,3.88082125428488,2.91971478713008,5.16146618379884,3.54200225825318,4.30438936494673,4.35915455141389,4.10758978897212,3.35200713747138,4.38162655465254,4.1472532178775,5.09595635441636,4.09274328085513,4.32068300443283,4.03415213866121,3.94584455390366,4.82631173463163,3.92620200660142,3.89226917694128,3.35616514762005,5.04780261843769,4.90334699553251,3.88543259315462,4.41787628756758,3.62530047247107,5.46455188468906
1,1,0,0,0,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,4.57106516533814,4.99619824629849,3.4972345698591,4.78632439503004,2.56993689897258,3.36512105307947,4.97265647613847,3.13166079077824,4.25203183805769,4.46956807948607,4.45807290568352,3.40282938255728,3.95569533388433,3.38445805765786,4.62015731579634,5.708570991388,4.21913999051853,3.07827953452156,4.44545907558018,4.57356599336109,3.72906124374677,3.88541205400185,3.39266105063987,3.8776799770056,3.93009865215538,4.38223911209895,4.94292731107218,3.71183885824885,4.48656681394781
1,0,0,1,0,1,1,0,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,4.83604378336421,4.52990770148754,3.84026918316476,3.45265066325107,2.795938970848,2.42462571890307,5.28887290772004,2.86733055874947,3.83641544791967,4.5788878103939,3.56676831571896,3.5645343098411,5.09742442416865,3.1069605402397,4.51681973101541,3.66368984304028,4.86429845102181,3.74016649848196,5.00783136676352,4.45786435994173,4.54750929298545,4.24549073302906,3.41118071527106,4.98907111618042,5.27305083930015,4.70011666329705,4.13046753360589,3.34490917731537,5.6955486697291
0,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,0,4.22163778787948,4.07562035322382,3.62551357849212,3.60225890983016,3.12108657470669,2.51971057198269,5.33155870032784,3.912502890265,4.00003388275086,3.81319665112125,4.72641389327346,3.86216026625574,4.77702044291475,3.24012838090165,4.52974596334125,3.10906095886099,3.84470729814328,3.4904285153901,3.5562619294991,4.45359119652865,3.66191927253115,4.18602695744495,2.7710250002636,4.24345398480994,3.87519303217743,4.2583889942157,4.25737003007433,3.40016351407186,4.03372723204575
1,1,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,4.63773417686135,3.87205481298181,3.32244273297325,4.26964150407909,3.70848598375285,1.82696572496267,4.99335348686173,2.80214752448133,3.11688739511046,3.99781530631303,4.05811271130004,3.42803403561572,4.66136146563783,3.12597075047772,4.77811458096945,4.02661874482584,5.09190801422499,3.52521280741715,3.75670164061655,5.39997102027454,4.12713438504509,4.54252853132791,3.8133953288115,5.63192837088822,5.85246106702756,3.03883965458792,3.86249657027774,4.23025853092338,5.74155983899023
0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,4.02918362520172,4.12519702570487,2.96650941487709,3.11794990627824,3.74658216424223,2.16928224567963,4.67730478374729,3.18075850275507,3.21338075458622,3.71474211363966,2.80801619244273,3.2684656692082,3.66640375734875,3.10646831514866,4.52064662091744,2.77558423121958,4.92899130505575,3.85746121743546,4.32873133761566,4.40770656458411,2.26581736880183,4.13085326787191,3.43865371870611,4.43594647666331,3.77872015811373,4.93928249731768,3.87436267424547,3.18208735142036,4.1476957377191
0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.04789768753467,4.31750144678076,2.57467117782127,4.15988258369276,1.54008783429931,2.29445210976386,5.19512117371959,2.3448780051843,1.26947960652806,1.08552704911945,1.14549587456696,1.23779435280145,1.5551928975817,3.62955398802912,3.68702774075046,3.85881208409508,3.67721164924625,3.56467585065463,3.3600628383036,4.78965606561142,2.56917120215109,2.84589726779434,2.88859239799609,3.96151768327429,4.64525590952738,4.22081567294262,3.56693778330869,3.41756273574842,3.88955242230078
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3.61329346715734,4.78765839556137,2.61710381939939,3.96362825115382,3.30498012392033,2.53686638871871,5.1416050752605,2.85641273330458,3.18030130288842,2.68382581221134,2.49080588171899,3.42520683412251,4.19559162923838,2.29696935420841,4.95208768047084,3.32988038291111,3.93934630107704,3.62785475227616,4.96235499992102,3.89881617794086,3.08484144862577,4.1942351450369,3.62849230409884,4.41071126853379,3.56674006832832,3.87284549134177,5.15016532552418,3.9722710857735,4.12142456662584
0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,2.75391545697416,4.45267147424321,2.5026647047097,4.00195511292875,2.04070071336341,2.81180943539306,5.07835624592513,2.89259151463448,2.83280149455197,1.64074276226251,3.58465717930303,3.15200926261126,4.02363593395165,1.85770325252209,5.60410945817214,4.84276875827189,4.08899695589551,3.44858974396476,5.83603805377667,4.06618511376153,2.07656240092899,3.75861538279883,2.43982211129913,4.20862517525449,3.59019107461306,4.93245751303223,2.93555755051792,1.77968688799379,4.53190032406032
0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,2.78309582875768,5.98690416435165,3.62319360838448,3.44530995628048,3.3652938273158,3.52827046422563,4.22443671409911,2.74258044399903,3.37659726479392,3.45166867162996,2.44616582147157,3.20825967240501,2.42374021455051,1.97616219222583,3.87367710951066,2.6035781795055,4.10098910494077,2.92407514178976,3.81425580963065,4.96060436049069,4.05294948685571,2.31855686250374,2.93513265142506,4.01429074337572,4.76080547751954,3.02950548366091,4.22923960798225,3.69067783605532,4.41175532539618
1,1,1,1,0,1,0,1,0,0,0,1,0,1,1,1,0,1,1,0,1,1,1,0,0,0,1,1,1,4.36216825582361,4.3050105920252,3.26212686686252,3.17605182767727,2.52348613175548,2.48956246132419,4.68730301552661,4.15487506196213,4.2749841497429,1.85629799036563,2.30826890946234,3.22302719599068,2.02604076495272,3.16513743841472,4.48277653777402,3.76266415973695,4.82783362206542,3.82463337509156,3.85982403788455,4.9972798390491,4.4316735745633,3.63188573259382,3.10619972657996,4.29327738482125,3.60791340362393,3.78962935721408,4.27934308828996,4.08804140566899,4.67432304467641
1,1,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,4.18270641579648,5.18419636744334,3.61547508053052,5.02749241116268,4.21632617889616,3.26785644708982,4.87029985396936,4.20783692460947,3.78874741326211,4.30494308603402,4.11070991630837,3.56357130064641,5.21210566972897,4.16599833481402,4.30805711447371,3.75504165636761,4.83921411177059,3.48455765704031,4.08213701911436,4.81688871963283,4.59681538160534,4.13330883224024,3.29879544804407,5.03688766524032,4.59390699370938,4.91544510709251,4.72897947171438,3.2761253456689,5.69336169982828
0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,4.05423412004398,4.73540866291182,2.94774928353184,3.35176200939073,3.27970748407445,3.12077776252822,4.44103819149434,2.87835540540042,4.30503759314575,4.0892650164788,3.60201352109227,4.18467265504596,5.63346730074118,2.64055620573899,4.57635910413397,3.26945486423636,4.30361904779476,3.78854377722688,4.02175594807973,4.87740861694602,4.35321555281976,3.69483667458806,2.40595362597108,4.26796167838591,3.69506031318902,4.04781184809388,4.40505933378445,3.02373646996359,4.88287767729267
1,1,0,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,4.56825720796455,4.25077834806393,3.90929929950655,2.78006073707848,2.55006997569441,1.94933285633282,4.7917327370393,2.83837646277778,4.03277053152632,3.8284457251728,3.37115046030986,2.77658074350932,4.80974235171687,2.53844741671603,4.49615856871879,4.86228995285723,4.47143305791577,2.81792053223786,3.80062206083447,4.42118724986747,4.03863803506088,3.29108485230999,2.66270409933533,4.78932339761102,5.45519290201052,3.77819442579079,3.34208411716965,2.91928310139058,5.453653058257
